molecule_name,X,Y,Z
dsgdb9nsd_056601,0.6361,-0.0341,0.5424
dsgdb9nsd_056602,3.8052,0.7691,-1.4347
dsgdb9nsd_056604,-0.6797,-1.8012,0.1301
dsgdb9nsd_056608,4.0648,1.1954,-0.1965
dsgdb9nsd_056609,1.6615,0.4786,1.1021
dsgdb9nsd_056612,-2.1007,-3.5421,1.3702
dsgdb9nsd_056613,2.2869,1.3919,0.0249
dsgdb9nsd_056614,2.5048,-2.1384,-0.5885
dsgdb9nsd_056617,-1.5955,-0.4341,0.4813
dsgdb9nsd_056618,0.2249,-1.7795,0.4411
dsgdb9nsd_056620,-5.2997,-2.1273,0.1089
dsgdb9nsd_056622,1.5971,-0.5545,1.8755
dsgdb9nsd_056623,1.5959,-2.6227,1.4759
dsgdb9nsd_056624,-2.8099,-3.933,1.7095
dsgdb9nsd_056626,-1.9349,-1.2031,-0.2033
dsgdb9nsd_056627,0.395,-0.2655,-0.1454
dsgdb9nsd_056629,-0.3312,-0.4314,-1.0463
dsgdb9nsd_056630,-0.4122,0.9513,0.6572
dsgdb9nsd_056633,2.3398,-2.5998,-1.61
dsgdb9nsd_056634,3.9528,-2.8712,-1.6771
dsgdb9nsd_056635,1.6535,-2.6774,-2.4441
dsgdb9nsd_056636,2.4217,-2.5007,-0.3296
dsgdb9nsd_056637,1.8315,-1.1449,-0.832
dsgdb9nsd_056638,0.7518,-2.4917,-0.7654
dsgdb9nsd_056640,1.3484,-3.7039,-1.5033
dsgdb9nsd_056641,-1.1484,1.4457,1.0284
dsgdb9nsd_056643,-2.714,1.0007,1.4394
dsgdb9nsd_056644,3.0771,-3.2423,0.3239
dsgdb9nsd_056646,2.7142,-1.9702,0.5148
dsgdb9nsd_056647,4.2004,-2.9203,0.0801
dsgdb9nsd_056649,1.1746,-0.4545,1.6139
dsgdb9nsd_056652,-1.6522,-0.4618,-1.2814
dsgdb9nsd_056653,1.5457,-1.8373,-2.7437
dsgdb9nsd_056654,2.9846,-1.2407,0.6374
dsgdb9nsd_056655,1.0604,1.398,-0.7969
dsgdb9nsd_056656,-2.9863,2.2878,1.7541
dsgdb9nsd_056657,-2.9211,2.1495,-0.5023
dsgdb9nsd_056658,0.4698,0.7703,1.7553
dsgdb9nsd_056659,5.2971,1.1995,-0.85
dsgdb9nsd_056660,3.5345,-2.5916,0.6056
dsgdb9nsd_056661,0.6109,-2.9291,-1.2087
dsgdb9nsd_056665,-0.4595,0.3458,-0.0406
dsgdb9nsd_056668,-0.3163,1.3089,-0.9164
dsgdb9nsd_056669,-0.2151,0.4258,0.763
dsgdb9nsd_056670,-2.9283,2.6443,-0.4502
dsgdb9nsd_056672,-1.4313,3.0259,0.611
dsgdb9nsd_056674,-2.945,3.5704,-1.4284
dsgdb9nsd_056675,-2.7346,2.6074,0.3688
dsgdb9nsd_056676,-3.2813,3.1885,0.037
dsgdb9nsd_056677,0.0679,-0.7288,1.1002
dsgdb9nsd_056679,-3.1192,-1.0002,2.3061
dsgdb9nsd_056681,-2.7383,1.6293,1.9527
dsgdb9nsd_056683,1.6517,-0.2391,2.0491
dsgdb9nsd_056684,-1.9492,2.9771,-0.1666
dsgdb9nsd_056685,-2.7033,0.8296,0.2541
dsgdb9nsd_056686,-2.9754,1.6424,1.3881
dsgdb9nsd_056687,-5.3654,1.903,0.1415
dsgdb9nsd_056689,-0.583,2.1174,1.3011
dsgdb9nsd_056690,1.0291,0.0341,1.7331
dsgdb9nsd_056691,2.4772,-0.7997,0.9263
dsgdb9nsd_056692,-4.9455,1.106,0.6496
dsgdb9nsd_056693,-2.1021,2.2404,-1.3041
dsgdb9nsd_056694,-3.3347,1.6462,1.5397
dsgdb9nsd_056697,1.1883,0.614,-1.0658
dsgdb9nsd_056698,4.6122,-0.5125,-0.6726
dsgdb9nsd_056699,-0.1755,0.3056,-1.551
dsgdb9nsd_056700,3.2581,-0.8262,-0.9347
dsgdb9nsd_056701,2.9224,-1.6,2.3801
dsgdb9nsd_056703,-2.1429,1.5835,-1.0208
dsgdb9nsd_056704,1.2932,0.4698,-0.6538
dsgdb9nsd_056707,0.912,-3.3893,-0.155
dsgdb9nsd_056708,5.895,-0.6954,-0.4946
dsgdb9nsd_056711,3.3842,-3.6784,2.9064
dsgdb9nsd_056712,-0.9775,1.3412,-0.7958
dsgdb9nsd_056713,0.4092,-0.3388,-0.5288
dsgdb9nsd_056716,-0.4017,0.1692,1.1161
dsgdb9nsd_056717,-1.7321,-3.0017,1.6107
dsgdb9nsd_056719,-1.1341,-3.4907,0.4311
dsgdb9nsd_056720,0.3951,1.2248,0.5693
dsgdb9nsd_056721,-0.4887,-2.2947,0.4411
dsgdb9nsd_056724,2.0094,0.0297,-0.5693
dsgdb9nsd_056725,-1.5927,1.1415,-0.321
dsgdb9nsd_056726,3.3027,0.3762,-0.9169
dsgdb9nsd_056728,-1.7143,1.7885,0.8518
dsgdb9nsd_056729,-2.2866,1.0687,-0.0417
dsgdb9nsd_056731,4.7132,-2.2286,2.4082
dsgdb9nsd_056732,1.0568,0.3156,0.3879
dsgdb9nsd_056733,2.2838,0.4956,0.171
dsgdb9nsd_056734,-0.0565,-1.9383,0.9397
dsgdb9nsd_056735,1.2152,-2.1225,-0.1835
dsgdb9nsd_056736,1.7068,-0.6522,-0.3189
dsgdb9nsd_056737,5.1817,-1.215,0.7747
dsgdb9nsd_056738,0.6105,1.9414,0.7617
dsgdb9nsd_056739,2.0982,2.348,0.3177
dsgdb9nsd_056740,-0.3461,0.3953,-0.0771
dsgdb9nsd_056742,1.3405,0.9167,-0.4386
dsgdb9nsd_056743,-2.6333,2.7707,-0.7793
dsgdb9nsd_056744,-3.1075,2.5458,-2.4643
dsgdb9nsd_056745,-0.904,3.2372,-1.1516
dsgdb9nsd_056746,-3.8525,2.3866,-0.3638
dsgdb9nsd_056747,-3.8991,1.5378,-1.6422
dsgdb9nsd_056748,-3.3768,0.5288,0.4661
dsgdb9nsd_056751,-0.3571,0.0454,1.9616
dsgdb9nsd_056752,1.2976,-0.5874,0.349
dsgdb9nsd_056753,-3.2885,1.219,0.0305
dsgdb9nsd_056754,-3.8473,0.0835,-1.1901
dsgdb9nsd_056755,-4.2096,0.8304,-1.8225
dsgdb9nsd_056758,0.1279,-1.1255,-0.1743
dsgdb9nsd_056759,1.4882,0.8042,0.2106
dsgdb9nsd_056760,-0.515,-0.6041,0.9644
dsgdb9nsd_056761,0.4345,-1.2105,0.0946
dsgdb9nsd_056763,-2.3623,1.2155,-0.2487
dsgdb9nsd_056765,-2.4731,2.1746,0.9049
dsgdb9nsd_056766,-1.6121,1.4872,0.0342
dsgdb9nsd_056768,-3.7035,2.5251,0.275
dsgdb9nsd_056770,-3.5339,0.6744,0.215
dsgdb9nsd_056771,-1.9428,3.0062,0.709
dsgdb9nsd_056772,1.7931,-1.325,1.1897
dsgdb9nsd_056774,-2.0914,3.3216,0.9118
dsgdb9nsd_056775,-0.1273,-0.7316,0.8958
dsgdb9nsd_056776,-1.5858,-1.0378,-0.4548
dsgdb9nsd_056777,1.6371,-1.0542,0.211
dsgdb9nsd_056779,-1.3542,-1.2186,-0.8083
dsgdb9nsd_056780,1.1865,-1.8402,0.9607
dsgdb9nsd_056781,-3.2821,1.2354,0.5077
dsgdb9nsd_056782,-3.3766,0.7197,1.5652
dsgdb9nsd_056783,-2.8433,-0.3634,0.6921
dsgdb9nsd_056784,-1.5191,1.6479,0.927
dsgdb9nsd_056789,0.9302,1.1958,-0.8478
dsgdb9nsd_056790,-1.0797,-0.6302,-0.4485
dsgdb9nsd_056791,-2.4317,3.1371,0.4468
dsgdb9nsd_056792,-1.192,3.8416,-0.7966
dsgdb9nsd_056793,3.1404,1.7973,1.6921
dsgdb9nsd_056794,-2.25,-0.9782,0.179
dsgdb9nsd_056796,-2.4658,3.3883,-0.3505
dsgdb9nsd_056798,-2.961,1.016,-1.0128
dsgdb9nsd_056799,0.799,-1.1873,-0.4559
dsgdb9nsd_056800,1.0595,-1.7374,0.5302
dsgdb9nsd_056801,-0.8576,1.1087,1.2715
dsgdb9nsd_056802,-2.7164,-1.8175,0.3009
dsgdb9nsd_056803,3.2731,-1.4047,0.6954
dsgdb9nsd_056804,-1.8961,2.1328,-0.4692
dsgdb9nsd_056806,5.05,0.556,1.1125
dsgdb9nsd_056808,0.673,0.7912,0.7127
dsgdb9nsd_056809,-0.3474,1.0493,-1.0285
dsgdb9nsd_056811,-1.0687,-0.1072,-1.0669
dsgdb9nsd_056812,-3.396,2.351,-0.1118
dsgdb9nsd_056813,-4.8778,2.1244,0.2269
dsgdb9nsd_056814,-3.0257,3.0899,-1.1481
dsgdb9nsd_056815,-4.2491,0.4127,0.5644
dsgdb9nsd_056817,1.7138,-1.2749,-1.0252
dsgdb9nsd_056818,-0.4324,1.2572,0.0864
dsgdb9nsd_056821,0.2825,0.8197,1.1471
dsgdb9nsd_056827,-1.6591,0.2105,1.9672
dsgdb9nsd_056828,3.8804,0.6703,1.967
dsgdb9nsd_056830,-0.9948,0.7633,1.2828
dsgdb9nsd_056833,3.1208,4.394,0.324
dsgdb9nsd_056834,3.2636,2.5915,1.438
dsgdb9nsd_056838,0.4393,-1.004,-0.8711
dsgdb9nsd_056839,-1.0868,-0.5466,0.3412
dsgdb9nsd_056840,0.541,0.4906,-0.9184
dsgdb9nsd_056841,3.3431,1.3563,-0.5322
dsgdb9nsd_056842,1.7824,1.7447,0.7055
dsgdb9nsd_056843,3.4188,2.946,-0.5431
dsgdb9nsd_056844,-0.7942,0.3283,0.1476
dsgdb9nsd_056845,-0.6834,1.2391,1.3391
dsgdb9nsd_056846,-1.0541,0.0061,-0.8242
dsgdb9nsd_056847,-3.3262,2.6316,-0.0361
dsgdb9nsd_056848,-2.7247,3.8091,-1.5811
dsgdb9nsd_056849,-3.4551,3.2633,1.2727
dsgdb9nsd_056852,-1.874,3.0225,-1.4605
dsgdb9nsd_056853,-4.29,2.9067,2.2342
dsgdb9nsd_056854,-0.4463,-0.8382,1.2461
dsgdb9nsd_056855,0.0022,0.1547,-0.1811
dsgdb9nsd_056856,-0.1052,-0.1864,2.517
dsgdb9nsd_056857,-3.6404,1.1612,1.1918
dsgdb9nsd_056858,-2.9066,2.5436,-0.3931
dsgdb9nsd_056860,2.3067,-1.1538,1.1649
dsgdb9nsd_056861,2.4573,0.887,0.1958
dsgdb9nsd_056863,2.7876,-0.9593,2.7877
dsgdb9nsd_056864,2.6316,-0.1281,0.3168
dsgdb9nsd_056865,1.8462,-4.1963,2.0077
dsgdb9nsd_056866,0.16,3.3243,-0.2168
dsgdb9nsd_056867,2.8108,-5.0823,1.8215
dsgdb9nsd_056869,1.7583,-3.1475,1.3509
dsgdb9nsd_056871,0.2043,3.4107,1.4267
dsgdb9nsd_056872,1.2293,-4.3265,3.7454
dsgdb9nsd_056874,-3.091,-0.615,0.4721
dsgdb9nsd_056876,3.1505,1.7001,1.7757
dsgdb9nsd_056878,-0.2155,1.9223,1.0624
dsgdb9nsd_056879,0.8619,2.1208,1.7355
dsgdb9nsd_056880,0.3185,4.2083,1.4287
dsgdb9nsd_056882,-0.2957,-0.0504,1.3701
dsgdb9nsd_056884,-1.3809,0.1935,0.1547
dsgdb9nsd_056885,-2.8715,2.9107,-0.2973
dsgdb9nsd_056887,-2.6603,1.911,0.5165
dsgdb9nsd_056888,1.8977,2.3885,0.8288
dsgdb9nsd_056892,-3.1661,1.5864,0.7504
dsgdb9nsd_056894,0.5749,0.5202,-0.874
dsgdb9nsd_056895,3.2553,3.1844,-0.4344
dsgdb9nsd_056896,2.6542,1.6303,-0.1231
dsgdb9nsd_056897,4.1739,1.4652,-1.4175
dsgdb9nsd_056898,2.1826,-1.5293,0.6483
dsgdb9nsd_056899,3.354,0.364,-1.7188
dsgdb9nsd_056900,-0.3958,-0.408,0.0859
dsgdb9nsd_056902,0.0022,1.2557,-0.0089
dsgdb9nsd_056904,-1.8352,-3.3356,0.8516
dsgdb9nsd_056905,-2.4088,-3.6499,2.0437
dsgdb9nsd_056908,-1.9176,-3.1282,1.841
dsgdb9nsd_056909,1.2684,-2.1617,-0.571
dsgdb9nsd_056910,0.3293,-1.1034,-0.6767
dsgdb9nsd_056911,3.8284,0.434,-0.5468
dsgdb9nsd_056913,-0.5668,-1.1664,1.9095
dsgdb9nsd_056914,-4.039,0.5092,1.9476
dsgdb9nsd_056917,-3.5495,2.111,1.5961
dsgdb9nsd_056920,4.2518,0.2004,0.664
dsgdb9nsd_056921,0.0951,-1.0207,-0.1104
dsgdb9nsd_056923,0.1272,-0.4884,-1.3257
dsgdb9nsd_056924,1.8057,-2.7402,-3.3076
dsgdb9nsd_056925,0.4069,1.0424,-0.2914
dsgdb9nsd_056926,2.3304,-1.0837,-2.3548
dsgdb9nsd_056928,1.1214,-2.8098,-0.9219
dsgdb9nsd_056929,-1.3983,-3.7348,1.1832
dsgdb9nsd_056930,-0.048,-6.0319,-0.8513
dsgdb9nsd_056932,0.0283,-5.3905,-2.0727
dsgdb9nsd_056933,-1.5207,-1.5276,0.8638
dsgdb9nsd_056934,0.3265,-3.6371,-1.2175
dsgdb9nsd_056935,-1.773,-3.3735,2.1814
dsgdb9nsd_056936,-0.3285,-5.6689,0.2231
dsgdb9nsd_056937,-1.03,-2.7556,0.7834
dsgdb9nsd_056938,0.3186,-5.1173,-1.1448
dsgdb9nsd_056942,-0.0057,-0.9814,-1.5368
dsgdb9nsd_056944,-1.6875,-2.5812,3.4345
dsgdb9nsd_056945,0.191,2.7627,-0.9092
dsgdb9nsd_056946,-2.7301,4.975,-0.8109
dsgdb9nsd_056947,0.3058,0.9934,-1.3263
dsgdb9nsd_056949,-2.0006,-3.0309,-0.3161
dsgdb9nsd_056950,0.5458,-5.2978,2.2572
dsgdb9nsd_056951,3.8617,2.3794,-1.0982
dsgdb9nsd_056953,4.0153,0.6085,-1.7075
dsgdb9nsd_056956,-3.4582,-1.5712,-0.7252
dsgdb9nsd_056957,-2.0772,-2.0894,1.3162
dsgdb9nsd_056958,-0.8397,-0.7232,-2.4211
dsgdb9nsd_056959,2.1464,-1.7631,1.0223
dsgdb9nsd_056960,-1.5074,-5.5689,-0.772
dsgdb9nsd_056961,-3.6031,-4.8727,-0.0542
dsgdb9nsd_056962,-0.9115,-5.0853,0.3708
dsgdb9nsd_056963,1.39,1.914,-1.4938
dsgdb9nsd_056964,2.3233,3.674,-0.0874
dsgdb9nsd_056965,-0.6357,-4.2042,1.0578
dsgdb9nsd_056967,-3.275,-0.5407,2.0082
dsgdb9nsd_056968,-2.2709,3.1892,0.1574
dsgdb9nsd_056969,-2.4652,1.3715,-0.1839
dsgdb9nsd_056970,-0.4562,-4.7788,0.5917
dsgdb9nsd_056971,-0.9142,-2.7705,1.2474
dsgdb9nsd_056972,1.4302,2.5561,0.1754
dsgdb9nsd_056975,0.4432,0.956,-1.6136
dsgdb9nsd_056976,0.39,-1.1902,-0.1466
dsgdb9nsd_056977,2.7955,2.8802,0.4823
dsgdb9nsd_056978,2.8947,4.1347,1.6145
dsgdb9nsd_056979,3.606,2.2748,-0.5263
dsgdb9nsd_056980,2.7502,3.4157,-1.0188
dsgdb9nsd_056982,2.8232,1.2139,0.4492
dsgdb9nsd_056984,1.9926,2.1035,0.2333
dsgdb9nsd_056988,0.2337,2.1234,0.9262
dsgdb9nsd_056990,3.8754,0.8454,-0.409
dsgdb9nsd_056991,0.4368,-0.7968,-1.3498
dsgdb9nsd_056992,0.4267,0.4753,-0.3018
dsgdb9nsd_056993,1.0514,-1.3728,-2.3653
dsgdb9nsd_056994,0.1474,-0.224,-2.8001
dsgdb9nsd_056995,-1.3473,-0.7526,-0.5836
dsgdb9nsd_056996,1.3445,-1.1664,1.0474
dsgdb9nsd_056997,3.1949,1.6383,-0.7109
dsgdb9nsd_056998,3.2084,2.8849,0.4315
dsgdb9nsd_057001,1.3935,1.6434,-0.003
dsgdb9nsd_057003,4.7887,0.036,1.6711
dsgdb9nsd_057006,2.7216,2.7793,0.5572
dsgdb9nsd_057008,-1.4822,-2.5736,1.3506
dsgdb9nsd_057009,-1.969,2.007,-0.0304
dsgdb9nsd_057010,0.8626,-3.1244,1.0174
dsgdb9nsd_057012,1.8516,-0.555,1.4246
dsgdb9nsd_057013,-3.0273,1.3067,0.9484
dsgdb9nsd_057015,-0.6283,2.8642,0.6148
dsgdb9nsd_057016,0.8595,-3.7704,-0.0368
dsgdb9nsd_057017,-0.3495,-2.6743,0.2008
dsgdb9nsd_057020,0.0556,-1.2544,-0.0224
dsgdb9nsd_057021,0.651,-2.508,-1.9241
dsgdb9nsd_057023,2.8712,-6.4168,-0.5425
dsgdb9nsd_057026,2.9641,-4.8459,0.6432
dsgdb9nsd_057028,1.6192,-0.7937,3.8354
dsgdb9nsd_057029,1.3409,-1.1248,3.2522
dsgdb9nsd_057030,-0.6093,0.1884,-3.0687
dsgdb9nsd_057031,0.6392,0.9648,5.5674
dsgdb9nsd_057034,-0.6587,-1.3611,1.2611
dsgdb9nsd_057039,3.2694,-5.0065,0.6004
dsgdb9nsd_057041,0.6373,-4.8367,1.3305
dsgdb9nsd_057042,3.3389,2.5344,-0.6683
dsgdb9nsd_057043,3.0954,0.8986,0.2116
dsgdb9nsd_057047,-0.3681,1.3083,-0.1384
dsgdb9nsd_057051,2.3597,2.2818,2.9385
dsgdb9nsd_057052,-0.7342,-2.7879,0.4654
dsgdb9nsd_057053,-2.1897,2.4993,1.1707
dsgdb9nsd_057054,-2.7152,-1.0346,0.7864
dsgdb9nsd_057055,-1.8278,1.1132,0.2641
dsgdb9nsd_057056,1.7349,-2.5221,-0.7829
dsgdb9nsd_057060,1.3558,-1.0856,-2.231
dsgdb9nsd_057061,-0.6151,0.4145,1.0463
dsgdb9nsd_057062,-4.1295,1.9733,1.1454
dsgdb9nsd_057063,-0.7105,-2.2885,-2.5512
dsgdb9nsd_057065,-1.9343,1.3233,1.7158
dsgdb9nsd_057066,-4.5828,0.8254,0.093
dsgdb9nsd_057067,4.4025,-0.6066,-1.031
dsgdb9nsd_057068,4.9247,2.1492,-0.2011
dsgdb9nsd_057069,2.1847,3.4141,-0.1343
dsgdb9nsd_057070,-7.0968,1.0833,-1.1435
dsgdb9nsd_057071,-1.5362,1.9342,0.7035
dsgdb9nsd_057072,-0.1876,1.1205,-0.3026
dsgdb9nsd_057073,4.2249,1.0996,-0.7928
dsgdb9nsd_057075,-3.4998,-0.0468,-0.1726
dsgdb9nsd_057077,-0.019,0.011,1.3985
dsgdb9nsd_057080,-0.5611,-2.9914,2.4928
dsgdb9nsd_057081,-3.3133,1.2392,-0.7085
dsgdb9nsd_057083,-1.4593,-3.9056,1.0834
dsgdb9nsd_057085,-5.6414,2.3853,-0.5645
dsgdb9nsd_057086,-0.1673,-0.7134,0.9757
dsgdb9nsd_057087,0.2044,0.5853,1.0694
dsgdb9nsd_057094,-0.5599,1.5651,0.3048
dsgdb9nsd_057096,1.5773,0.306,0.0769
dsgdb9nsd_057099,-2.2714,3.6824,0.4561
dsgdb9nsd_057100,0.1436,-3.0121,1.7415
dsgdb9nsd_057101,4.0957,2.5792,0.7944
dsgdb9nsd_057102,-1.8459,2.507,-1.3666
dsgdb9nsd_057103,4.0119,2.551,-0.1031
dsgdb9nsd_057105,-0.7929,-3.156,2.2545
dsgdb9nsd_057106,-1.0057,-3.3971,1.7115
dsgdb9nsd_057109,-0.8538,0.2653,0.6997
dsgdb9nsd_057113,3.2634,1.4032,-0.3071
dsgdb9nsd_057115,-2.6523,2.207,1.797
dsgdb9nsd_057116,-2.5754,2.2141,1.3978
dsgdb9nsd_057118,0.6576,2.5884,1.0932
dsgdb9nsd_057119,-3.5469,1.9534,1.7164
dsgdb9nsd_057120,1.4953,0.1238,1.1468
dsgdb9nsd_057122,3.0061,0.0983,1.9246
dsgdb9nsd_057123,1.8074,-0.4969,0.376
dsgdb9nsd_057125,-2.814,2.9902,1.8382
dsgdb9nsd_057126,2.102,2.5068,-0.0626
dsgdb9nsd_057130,0.4067,0.8991,-1.0698
dsgdb9nsd_057131,-0.6546,0.4053,-1.6634
dsgdb9nsd_057132,1.1242,0.0139,1.0783
dsgdb9nsd_057134,-3.6514,1.729,-1.526
dsgdb9nsd_057135,-4.7221,1.2545,-2.1856
dsgdb9nsd_057136,5.2816,0.8298,1.3796
dsgdb9nsd_057137,-2.5922,2.2407,0.4753
dsgdb9nsd_057138,-3.7624,-0.5789,0.4149
dsgdb9nsd_057139,0.1956,-1.1092,0.2934
dsgdb9nsd_057140,1.834,-0.2001,1.138
dsgdb9nsd_057141,0.0114,0.6976,1.3365
dsgdb9nsd_057144,-4.3806,1.592,1.0602
dsgdb9nsd_057145,-1.4135,0.8074,0.7319
dsgdb9nsd_057149,-3.8372,0.2916,1.218
dsgdb9nsd_057150,-1.711,2.7873,-1.9828
dsgdb9nsd_057151,-2.6712,2.2653,-1.8175
dsgdb9nsd_057152,3.2149,1.8143,1.8796
dsgdb9nsd_057153,-2.3173,0.3097,1.3788
dsgdb9nsd_057155,-2.4317,2.6208,1.7681
dsgdb9nsd_057157,-1.1509,2.9546,3.1598
dsgdb9nsd_057159,0.7093,1.3804,2.6477
dsgdb9nsd_057161,-3.5492,0.5611,0.0005
dsgdb9nsd_057163,4.2495,3.4549,0.0007
dsgdb9nsd_057164,-0.6246,5.8271,0.0653
dsgdb9nsd_057165,-3.3236,-4.8047,0.1319
dsgdb9nsd_057168,3.4289,0.8042,-0
dsgdb9nsd_057169,0.3546,1.8007,-0.0001
dsgdb9nsd_057170,2.1166,0.5177,-0.0067
dsgdb9nsd_057171,-1.8927,-0.3213,-0.0035
dsgdb9nsd_057172,-7.624,-1.2332,0.8724
dsgdb9nsd_057173,2.7878,5.0531,1.2907
dsgdb9nsd_057175,1.1939,-0.2683,-0.4947
dsgdb9nsd_057176,-4.1145,1.8681,1.6285
dsgdb9nsd_057177,-0.6473,-3.9954,1.357
dsgdb9nsd_057180,-0.2819,1.324,0.0085
dsgdb9nsd_057181,-4.6651,-0.6698,-0.1028
dsgdb9nsd_057183,-0.7797,-1.592,1.6877
dsgdb9nsd_057184,-1.4939,2.2672,0.1351
dsgdb9nsd_057185,-0.521,-0.3132,-2.3264
dsgdb9nsd_057187,-0.1432,-1.2621,-2.9954
dsgdb9nsd_057191,-0.1097,3.6548,-0.9232
dsgdb9nsd_057195,1.9507,3.429,0.508
dsgdb9nsd_057197,0.0628,2.9677,-1.2165
dsgdb9nsd_057198,-0.966,2.6351,-0.1361
dsgdb9nsd_057199,-0.0042,-2.0309,0.6542
dsgdb9nsd_057200,0.0786,2.9535,-2.0663
dsgdb9nsd_057202,-1.3332,-1.3634,-1.5328
dsgdb9nsd_057203,-1.3027,-0.206,-1.8789
dsgdb9nsd_057204,-1.6525,0.2838,-1.8788
dsgdb9nsd_057205,1.735,2.7511,0.0261
dsgdb9nsd_057206,-2.7976,-1.9726,-0.434
dsgdb9nsd_057207,-2.2406,-0.5641,-0.3447
dsgdb9nsd_057208,-1.8882,1.9238,-2.0314
dsgdb9nsd_057217,-0.1911,4.0101,-2.2443
dsgdb9nsd_057218,0.1642,3.2208,-0.0196
dsgdb9nsd_057226,1.2838,-3.5653,0.0007
dsgdb9nsd_057228,5.4051,0.0781,0.0953
dsgdb9nsd_057230,1.7895,-3.8295,0.295
dsgdb9nsd_057232,4.2185,0.5733,-0.0304
dsgdb9nsd_057233,-2.5017,-2.198,0.1592
dsgdb9nsd_057234,1.9478,-2.5271,0.2281
dsgdb9nsd_057235,-3.316,0.5128,0.0054
dsgdb9nsd_057237,2.409,0.9196,-1.5718
dsgdb9nsd_057238,0.1286,-1.5953,-1.3768
dsgdb9nsd_057239,1.1289,-2.8343,0.0002
dsgdb9nsd_057243,-0.737,2.6824,0.7203
dsgdb9nsd_057245,-2.1716,-0.2672,2.2023
dsgdb9nsd_057246,1.4634,-1.8501,1.5364
dsgdb9nsd_057247,0.3798,-0.9496,-0.0002
dsgdb9nsd_057248,3.0054,-1.9915,0.0022
dsgdb9nsd_057249,0.093,0.8325,-0.9804
dsgdb9nsd_057250,-1.0756,-2.1814,0.8224
dsgdb9nsd_057251,-0.3097,0.3224,0.2061
dsgdb9nsd_057253,0.5722,0.4985,-0.9175
dsgdb9nsd_057254,-2.6063,2.2936,1.7569
dsgdb9nsd_057255,1.3433,3.1288,0.9301
dsgdb9nsd_057256,-2.5629,3.4192,-1.3422
dsgdb9nsd_057259,2.5655,2.7617,0.9669
dsgdb9nsd_057261,2.5729,-1.53,0.2383
dsgdb9nsd_057262,-3.8794,3.3864,1.5278
dsgdb9nsd_057263,-0.1493,1.0636,-0.2883
dsgdb9nsd_057264,-0.9731,-0.5937,0.7587
dsgdb9nsd_057267,2.7987,-0.9056,0.8942
dsgdb9nsd_057269,2.941,-1.7243,-1.5875
dsgdb9nsd_057270,-2.9396,2.3543,1.0578
dsgdb9nsd_057272,-0.0406,-0.1818,1.5501
dsgdb9nsd_057274,0.7183,-3.7655,0.0001
dsgdb9nsd_057275,-0.2583,-3.4296,1.8186
dsgdb9nsd_057276,-1.3877,-4.4223,0.0001
dsgdb9nsd_057277,-1,-3.0202,0
dsgdb9nsd_057280,0.3266,2.4185,-0.2755
dsgdb9nsd_057282,-1.0072,1.2452,1.3916
dsgdb9nsd_057284,2.9646,1.5434,-0.0585
dsgdb9nsd_057285,-1.5775,-2.2653,1.9022
dsgdb9nsd_057287,0.2239,-0.0039,-0.0908
dsgdb9nsd_057290,1.7445,-0.5488,0.7371
dsgdb9nsd_057291,2.0818,0.1709,-0.0414
dsgdb9nsd_057292,0.0004,-0.8701,-2.4033
dsgdb9nsd_057297,-2.4938,-0.6581,-0.8807
dsgdb9nsd_057298,1.0583,0.2817,-0.9685
dsgdb9nsd_057300,-1.5055,-1.8491,-0.7814
dsgdb9nsd_057301,-1.3658,-2.7292,-1.4211
dsgdb9nsd_057302,0.6867,2.4564,0.4035
dsgdb9nsd_057303,-0.0559,-1.2385,-0.8237
dsgdb9nsd_057304,-2.6299,1.2051,0.7507
dsgdb9nsd_057306,-1.1715,-1.6155,-0.3533
dsgdb9nsd_057308,4.8609,-3.2592,-0.3469
dsgdb9nsd_057309,-2.6094,1.67,0.004
dsgdb9nsd_057311,1.9053,-4.1003,-0.0001
dsgdb9nsd_057312,-1.899,-0.808,1.3365
dsgdb9nsd_057316,2.0693,-4.2705,-0.2597
dsgdb9nsd_057319,1.2243,3.8504,-1.0568
dsgdb9nsd_057321,-1.1236,-1.1111,0.0013
dsgdb9nsd_057323,1.6085,-3.3528,-0.7097
dsgdb9nsd_057324,4.3023,-0.0003,-1.3501
dsgdb9nsd_057325,4.5505,-0.1786,-0.3584
dsgdb9nsd_057328,-0.3726,0.3453,0
dsgdb9nsd_057329,-2.8777,2.6153,0.0006
dsgdb9nsd_057331,-0.0337,-1.1127,0.1384
dsgdb9nsd_057332,3.0941,0.928,-0.081
dsgdb9nsd_057333,0.8482,-0.9147,0.0006
dsgdb9nsd_057336,-0.3413,-2.4129,-0.1901
dsgdb9nsd_057341,3.1948,-0.1959,-0.0307
dsgdb9nsd_057346,-1.8931,-1.1394,1.7532
dsgdb9nsd_057347,2.0646,-0.434,-0.0004
dsgdb9nsd_057348,-6.2966,0.1532,-0.001
dsgdb9nsd_057351,0.0143,0.0853,1.4651
dsgdb9nsd_057352,1.5124,1.1092,0
dsgdb9nsd_057356,0.7399,1.093,0.7788
dsgdb9nsd_057358,-1.2611,0.4512,-1.0293
dsgdb9nsd_057359,1.8311,0.7845,0.0001
dsgdb9nsd_057364,-0.3603,-0.6308,-1.4371
dsgdb9nsd_057365,-3.1745,1.6283,-1.4863
dsgdb9nsd_057366,1.401,0.2476,0.9663
dsgdb9nsd_057367,3.8149,2.6614,1.1067
